function_points,effort_hours,customer_participation,logical_complexity,requirements_volatility,requirements_quality,productivity_factors,installation_ease,team_technical_capability,individual_skill,PC1,PC2,PC3,PC4
-0.7881251752496397,6.803505257608338,-1.0449436117893265,-2.469159495093934,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,0.7282408447989391,1.7925928487358507,-3.0706873626471456,-2.6624333114884755,1.0648624484507887,2.000453393188323,-1.3705310041828016
-0.9043507842942591,6.369900982828227,-1.0449436117893265,-1.3341426304136579,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,1.7925928487358505,0.7282408447989392,-1.7345867544724334,-1.3037332790688247,0.849760513002255,1.9380553819083555,-1.337913377880656
-0.5149949939947842,7.850103545175582,-1.0449436117893265,-0.1991257657333819,1.3225477484168462,-0.046880723093849684,-0.6246950475544243,-0.33611115913797207,0.7282408447989392,-0.3984861462977212,-0.9400039745820885,-0.30108646146639256,1.4669402032735768,0.661625972701917
-0.27866958893739147,8.305978210967302,-0.03542181734879084,-0.1991257657333819,-0.8009796222806255,1.2892198850808623,1.6007810593582124,-1.4004631630748834,-0.3361111591379721,-0.3984861462977212,0.652659505514767,-0.3286015014693338,-0.8559502483622143,-0.9151027094825406
-0.5886045463897097,7.327123292259293,-1.0449436117893265,0.9358910989468942,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,-1.4004631630748834,-0.3361111591379721,-0.3984861462977212,-0.8750079008904987,-0.9571476216469281,0.03872718218799157,0.7401315411433919
-0.15663269944054112,9.619332585860503,-0.03542181734879084,0.9358910989468942,1.3225477484168462,-0.046880723093849684,0.48804300590189403,0.7282408447989391,-1.4004631630748834,-0.3984861462977212,0.7135092689501232,-1.789863171912456,0.81519195063445,-0.3574189712579269
-0.43169997417947364,9.309280319831087,0.9740999770917448,-0.1991257657333819,0.2607840630681104,1.2892198850808623,1.6007810593582124,-0.33611115913797207,-1.4004631630748834,-0.3984861462977212,1.3888010940715907,-1.438798540038355,-0.6406706493746015,-1.3831556220893955
4.724842880433472,9.825580063659602,0.9740999770917448,0.9358910989468942,-0.8009796222806255,-0.046880723093849684,0.48804300590189403,1.7925928487358505,-0.3361111591379721,-0.3984861462977212,1.248654811328475,0.2592517824457018,-0.2849337114226574,-0.6037215386213222
-0.40845485237054974,9.145268375232467,0.9740999770917448,0.9358910989468942,0.2607840630681104,1.2892198850808623,0.48804300590189403,-0.33611115913797207,0.7282408447989392,-0.3984861462977212,1.2776339055184853,-0.3874033425263115,-0.13598875087362292,0.5968753899054778
-0.31353727165077727,8.879750798513125,0.9740999770917448,-1.3341426304136579,0.2607840630681104,-0.046880723093849684,0.48804300590189403,-1.4004631630748834,-0.3361111591379721,-0.3984861462977212,-0.6057377669910502,-0.7310347123884126,-0.9777949195201991,-0.36957368247108574
0.10100073394169848,9.254165851516213,-1.0449436117893265,0.9358910989468942,0.2607840630681104,1.2892198850808623,1.6007810593582124,1.7925928487358505,-1.4004631630748834,0.9376144618769909,2.429840829203495,-0.35258356879173214,1.214559290330492,-1.470149232389044
-0.09270861446600047,8.537191877922927,0.9740999770917448,-0.1991257657333819,-0.8009796222806255,-0.046880723093849684,0.48804300590189403,-0.33611115913797207,-0.3361111591379721,-0.3984861462977212,0.12359713606079792,-0.08837374021605571,-1.1824825659896203,-0.45573016546737033
-0.5072466200584762,7.409741954080923,-0.03542181734879084,-1.3341426304136579,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,-1.4004631630748834,-1.4004631630748834,0.9376144618769909,-0.8592070838181267,-0.761849720855061,-1.012509398721794,-0.450866119917481
-0.6176609486508646,7.280008252884188,-2.054465406229862,-1.3341426304136579,-0.8009796222806255,-2.7190819394432735,-0.6246950475544243,-1.4004631630748834,0.7282408447989392,-0.3984861462977212,-3.511626766468024,1.1422888856751838,0.10325116843401513,0.47782834804357555
-0.6389689769757115,7.465082736399547,-0.03542181734879084,-0.1991257657333819,1.3225477484168462,-1.3829813312685617,-0.6246950475544243,-0.33611115913797207,1.7925928487358507,-0.3984861462977212,-1.3223734863980026,0.22239043920166457,1.1021324010496072,1.789117976068767
-0.24767609319215964,7.4949862339505335,-1.0449436117893265,-0.1991257657333819,0.2607840630681104,1.2892198850808623,0.48804300590189403,0.7282408447989391,-0.3361111591379721,0.9376144618769909,1.1167464020122777,0.3210315525959095,0.979350640920847,-0.8573223108783872
-0.16438107337684907,7.992268643270745,-2.054465406229862,0.9358910989468942,1.3225477484168462,-1.3829813312685617,-1.7374331010107424,-0.33611115913797207,0.7282408447989392,-0.3984861462977212,-2.0110185719193856,-0.3571156438298958,1.8205663022462444,1.7491975136910527
-0.6021642007782487,6.871091294610546,-0.03542181734879084,-0.1991257657333819,0.2607840630681104,-1.3829813312685617,0.48804300590189403,-1.4004631630748834,-0.3361111591379721,-0.3984861462977212,-1.1668821712960498,-0.8328210267588245,-0.5187301582565798,0.45407003636956134
-0.8597976341604883,7.1180162044653335,-0.03542181734879084,-1.3341426304136579,-0.8009796222806255,-0.046880723093849684,-1.7374331010107424,-0.33611115913797207,0.7282408447989392,-0.3984861462977212,-1.6766089651094682,1.1171538308152285,-0.49245882875393,-0.10480468085920587
0.6298272550947166,8.083637203141548,0.9740999770917448,0.9358910989468942,1.3225477484168462,1.2892198850808623,0.48804300590189403,-0.33611115913797207,0.7282408447989392,2.273715070051703,2.441802886004276,-0.18016530448291213,0.12616524619754857,1.6636437287224133
2.194998790228924,9.210440366976517,0.9740999770917448,2.07090796362717,-0.8009796222806255,1.2892198850808623,1.6007810593582124,0.7282408447989391,0.7282408447989392,2.273715070051703,3.627790598124092,1.0350126055035351,-0.6195737318494109,1.0098245360893314
1.0075604844897295,8.824824939175638,0.9740999770917448,2.07090796362717,-0.8009796222806255,1.2892198850808623,1.6007810593582124,0.7282408447989391,0.7282408447989392,2.273715070051703,3.627790598124092,1.0350126055035351,-0.6195737318494109,1.0098245360893314
0.06419595774423567,8.25608813381491,-0.03542181734879084,-0.1991257657333819,0.2607840630681104,-1.3829813312685617,-0.6246950475544243,-0.33611115913797207,-0.3361111591379721,-0.3984861462977212,-1.3342469760768467,-0.4638252744415143,-0.16842231337963878,0.3524280808720741
2.981458744764182,9.546884034617925,0.9740999770917448,-0.1991257657333819,0.2607840630681104,-0.046880723093849684,0.48804300590189403,1.7925928487358505,-0.3361111591379721,0.9376144618769909,1.4173010947888585,0.3525854845159459,0.1833324438159977,-0.5016181076066999
-0.41232903933870374,8.663542087751374,-1.0449436117893265,-0.1991257657333819,0.2607840630681104,-1.3829813312685617,-0.6246950475544243,-0.33611115913797207,0.7282408447989392,-0.3984861462977212,-1.6746657924178414,0.3513363146169076,0.7185345886691337,0.758646103321261
1.2729422918082771,9.179984251961283,0.9740999770917448,0.9358910989468942,-1.8627433076293614,-0.046880723093849684,-1.7374331010107424,0.7282408447989391,-0.3361111591379721,0.9376144618769909,0.3886674513087823,1.0585575499023179,-1.790215535439607,0.36748572149763564
-0.5072466200584762,7.00397413672268,-0.03542181734879084,-0.1991257657333819,-0.8009796222806255,-0.046880723093849684,-0.6246950475544243,-0.33611115913797207,0.7282408447989392,-0.3984861462977212,-0.7266918733124943,0.7725449808492749,-0.40096432623180067,0.2144156791303053
-0.5576110506444779,8.626764827845529,-0.03542181734879084,-0.1991257657333819,-0.8009796222806255,1.2892198850808623,1.6007810593582124,-0.33611115913797207,-0.3361111591379721,-0.3984861462977212,0.9951648937662673,-0.005362881158932406,-0.4002037411943207,-1.2806724871285164
-0.8830427559694122,6.966967138613983,0.9740999770917448,-1.3341426304136579,-0.8009796222806255,-0.046880723093849684,-0.6246950475544243,-0.33611115913797207,-0.3361111591379721,-0.3984861462977212,-0.8263199557361764,0.25623510974989766,-1.2739770685117497,-0.7749505254568815
-0.4181403197909347,8.571681376700306,-0.03542181734879084,-0.1991257657333819,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,1.7925928487358505,-1.4004631630748834,-0.3984861462977212,0.05288018144032029,-0.5037416318151017,0.5329539614117227,-1.3459439963817224
-0.179877821249465,9.001839097398843,-0.03542181734879084,-0.1991257657333819,-0.8009796222806255,1.2892198850808623,-0.6246950475544243,0.7282408447989391,-1.4004631630748834,0.9376144618769909,0.894077641356646,0.1699011653653964,-0.6595349172873697,-1.303347398667394
1.0521136346235003,9.072341873818893,0.9740999770917448,2.07090796362717,-0.8009796222806255,-0.046880723093849684,0.48804300590189403,-0.33611115913797207,0.7282408447989392,0.9376144618769909,1.5384947847081398,0.3789237695301437,-1.0905065236455493,1.6585604283271351
-0.8714201950649502,6.680854678790215,0.9740999770917448,0.9358910989468942,0.2607840630681104,-0.046880723093849684,0.48804300590189403,-0.33611115913797207,1.7925928487358507,-0.3984861462977212,0.5755175245043186,0.2989902554680782,0.0741279886708023,1.5641079118673225
-0.24186481273992866,9.30782999325344,1.9836217715322804,0.9358910989468942,1.3225477484168462,1.2892198850808623,0.48804300590189403,0.7282408447989391,0.7282408447989392,0.9376144618769909,2.548579345193298,-0.43259943543104323,0.19915520999570663,1.0768167068171293
-0.6234722291030955,7.470793774195062,0.9740999770917448,-1.3341426304136579,-1.8627433076293614,-1.3829813312685617,-0.6246950475544243,-0.33611115913797207,0.7282408447989392,0.9376144618769909,-1.0261779224539411,1.9736588314974866,-1.9025183212344756,0.2700638346809681
1.9586733851715314,8.688116703257823,0.9740999770917448,-0.1991257657333819,-0.8009796222806255,-0.046880723093849684,-0.6246950475544243,0.7282408447989391,-0.3361111591379721,-0.3984861462977212,-0.04376766871999929,0.28062201210125426,-0.8321747211126796,-0.5573721209648576
0.1164974818143144,8.402231172946555,-1.0449436117893265,0.9358910989468942,-1.8627433076293614,-0.046880723093849684,-0.6246950475544243,0.7282408447989391,-0.3361111591379721,-0.3984861462977212,-0.2964318923161559,0.9258777586158743,-0.3427597912132042,-0.5984777891251769
-0.011350688134766912,8.188966863648876,-1.0449436117893265,-0.1991257657333819,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,-1.4004631630748834,-1.4004631630748834,-0.3984861462977212,-1.2943828525124328,-1.3105407954199728,-0.25936101832356223,-0.40949414484880037
0.1319942296869303,8.42463920980563,-2.054465406229862,-1.3341426304136579,-0.8009796222806255,-2.7190819394432735,-1.7374331010107424,-1.4004631630748834,-0.3361111591379721,-0.3984861462977212,-4.000825012357579,0.5358011259500033,-0.31421985413731485,0.17527866633787184
-0.3871468240457029,9.077151777732437,0.9740999770917448,0.9358910989468942,1.3225477484168462,-0.046880723093849684,-0.6246950475544243,-0.33611115913797207,-0.3361111591379721,-0.3984861462977212,0.16020860972183515,-1.5780164658101916,-0.00888540031241374,0.9988156137957354
-0.7300123707273299,8.14351740579748,-0.03542181734879084,-0.1991257657333819,-0.8009796222806255,-0.046880723093849684,0.48804300590189403,-1.4004631630748834,-0.3361111591379721,-0.3984861462977212,-0.5386551213889548,-0.24869566320012462,-1.063304531389119,-0.25041986922639986
-0.49949824612216825,7.591861714889934,-0.03542181734879084,-0.1991257657333819,0.2607840630681104,-0.046880723093849684,0.48804300590189403,0.7282408447989391,0.7282408447989392,-0.3984861462977212,0.17890109193563264,0.4317523993317674,0.8067108370955366,-0.11134703317585044
-0.177940727765388,9.525224101853109,-1.0449436117893265,0.9358910989468942,1.3225477484168462,-0.046880723093849684,-0.6246950475544243,-0.33611115913797207,-1.4004631630748834,-0.3984861462977212,-0.4586131815319266,-1.904427962889616,0.8289313229439991,0.11181914713153235
-0.038469996911844766,8.868694776580972,0.9740999770917448,-0.1991257657333819,-0.8009796222806255,1.2892198850808623,-0.6246950475544243,-0.33611115913797207,0.7282408447989392,0.9376144618769909,0.8299752280179129,0.9882356311928414,-1.0661412456629034,0.35543686809197145
0.2075408755659329,8.827174771362785,-1.0449436117893265,-0.1991257657333819,0.2607840630681104,-0.046880723093849684,-0.6246950475544243,0.7282408447989391,0.7282408447989392,-0.3984861462977212,-0.6507159702949171,0.6404262286650084,1.276196716572979,-0.007678692432367325
-0.6021642007782487,8.438366410870266,-0.03542181734879084,0.9358910989468942,1.3225477484168462,1.2892198850808623,1.6007810593582124,1.7925928487358505,-1.4004631630748834,-0.3984861462977212,2.247329284105345,-1.5465303898712643,1.4782927408292477,-1.3876715891600437
0.19591831466147094,8.916237731721479,-1.0449436117893265,-0.1991257657333819,1.3225477484168462,1.2892198850808623,0.48804300590189403,1.7925928487358505,1.7925928487358507,0.9376144618769909,1.471125279942622,1.3304858865494902,2.705651862517986,0.21379780667233045
